id,name,symbol,sector,industry
103062,Marex Inc,MARX,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103063,Merry Land Properties Inc,MRYP,FINANCE,REAL ESTATE & REITS
103066,Main Street Banks Inc,MSBK,FINANCE,BANKS & THRIFTS
103067,M.S. Carriers Inc,MSCA,TRANSPORTS,TRUCKING
103072,MetaSolv Inc,MSLV,INFORMATION TECHNOLOGY,SOFTWARE
103080,Mississippi Chemical Corp,MSPIQ,MATERIALS,CHEMICALS
103081,Mainspring Inc,MSPR,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103085,Mission Resources Corp,MSSN,ENERGY,ENERGY PRODUCERS
103089,Manufacturers Services Limited,MSV,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
103095,MATECH Corp. Class A,MTCH,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
103101,Meridian Medical Technologies,MTEC,HEALTH CARE,HEALTH CARE SUPPLIES
103103,Modern Times Group Mortgage AB,MTGNY,CONSUMER DISCRETIONARY,BROADCASTING
103108,Martin Industries Inc,MTIN,CONSUMER STAPLES,HOUSEHOLD PRODUCTS
103109,Micro Therapeutics Inc. (New),MTIX,HEALTH CARE,HEALTH CARE SUPPLIES
103110,Metrologic Instruments Inc,MTLG,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
103113,USCF Metals Commodity Strategy Fund-USCF Metals Commodity Strategy Fund,MTLX,TRANSPORTS,MARINE
103114,Made2Manage Systems Inc,MTMS,INFORMATION TECHNOLOGY,SOFTWARE
103116,Motient Corp,MTNT,"",""
103118,Metrocall Holdings Inc,MTOH,COMMUNICATIONS,""
103123,Microtest Inc,MTST,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103132,Marlton Technologies Inc,MTYG,CONSUMER DISCRETIONARY,ADVERTISING
103138,Micromuse Inc,MUSE,INFORMATION TECHNOLOGY,SOFTWARE
103142,Mississippi Valley Bancshares Inc,MVBI,FINANCE,BANKS & THRIFTS
103143,My Vintage Baby Inc,MVBY,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
103145,MVIVE INC. COMMON STOCK (NV),MVIV,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
103147,Maverick Tube Corp,MVK,ENERGY,ENERGY EQUIPMENT & SERVICES
103148,Biper S.A. de C.V,MVLA,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103157,Microware Systems Corp,MWAR,INFORMATION TECHNOLOGY,SOFTWARE
103159,Metrowest Bank,MWBX,FINANCE,BANKS & THRIFTS
103160,BayCorp Holdings Ltd,MWH,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
103162,Moore Wallace Incorporated,MWI,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
103164,Mercury Waste Solutions Inc,MWSI,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
103167,Marnetics Broadband Tech Ltd,MXB,INDUSTRIALS,ELECTRICAL EQUIPMENT
103173,Maxtor Corp,MXO,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
103179,MyECheck Inc,MYEC,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
103180,Maytag Company (The),MYG,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
103184,Mykrolis Corporation,MYK,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
103188,Myogen Inc,MYOG,HEALTH CARE,PHARMACEUTICALS
103189,Mypoints.com Inc,MYPT,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103205,North American Technologies Group Inc,NAMC,INDUSTRIALS,CONSTRUCTION & ENGINEERING
103209,National Processing Inc,NAP,FINANCE,GENERAL FINANCE
103215,Network Access Solutions Corp,NASC,COMMUNICATIONS,TELEPHONE
103221,Nautica Enterprises Inc,NAUT,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
103228,North Bay Bancorp,NBAN,FINANCE,BANKS & THRIFTS
103229,NBC Internet Inc,NBCI,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103235,Nations Balanced Target Material Fund Inc,NBM,FINANCE,GENERAL FINANCE
103238,North Bancshares Inc,NBSI,FINANCE,BANKS & THRIFTS
103239,National Bancshares Corp. of Texas (New),NBT,FINANCE,BANKS & THRIFTS
103241,National City BanCorp,NCBM,FINANCE,BANKS & THRIFTS
103244,Network Computing Devices Inc,NCDI,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
103245,North Coast Energy Inc,NCEB,ENERGY,ENERGY PRODUCERS
103249,National Commerce Financial Corp. (TN),NCF,FINANCE,BANKS & THRIFTS
103250,NCH Corp,NCH,MATERIALS,CHEMICALS
103255,Netcentives Inc,NCNTQ,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103256,Nucentrix Broadband Networks Inc,NCNXQ,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103258,NCO Group Inc,NCOG,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
103262,NCRIC Group Inc,NCRI,HEALTH CARE,HEALTH CARE SERVICES
103263,NeighborCare Inc,NCRX,HEALTH CARE,HEALTH CARE SERVICES
103269,NDCHealth Corp,NDC,HEALTH CARE,HEALTH CARE SERVICES
103277,New England Business Services Inc,NEB,INDUSTRIALS,DISTRIBUTORS
103280,Neoforma Inc,NEOF,HEALTH CARE,HEALTH CARE SERVICES
103282,Northeast Pennsylvania Financial Corp,NEPF,FINANCE,BANKS & THRIFTS
103283,Newcor Inc,NECRQ,CONSUMER DISCRETIONARY,AUTOMOBILES & PARTS
103284,Nera ASA ADR,NERAY,COMMUNICATIONS,""
103286,NESCO Inc,NESCQ,INDUSTRIALS,MACHINERY
103287,Netegrity Inc,NETE,INFORMATION TECHNOLOGY,SOFTWARE
103289,NetLojix Communications Inc,NETX,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103290,NETZEE INC,NETZ,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103292,New China Homes Ltd,NEWC,FINANCE,REAL ESTATE & REITS
103294,NewsEdge Corp,NEWZ,CONSUMER DISCRETIONARY,PUBLISHING
103296,Nexell Therapeutics Inc,NEXL,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
103297,North Fork Bancorporation,NFB,FINANCE,BANKS & THRIFTS
103299,Neff Corp. Class A,NFFCA,INDUSTRIALS,DISTRIBUTORS
103306,Nations Government Income Term Trust 2004 Inc,NGF,FINANCE,GENERAL FINANCE
103313,National Home Centers Inc,NHCI,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
103315,Newhall Land & Farming Co,NHL,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
103321,Niagara Corp (DE),NIAG,MATERIALS,INDUSTRIAL METALS & MATERIALS
103323,Niku Corp,NIKU,INFORMATION TECHNOLOGY,SOFTWARE
103326,NOVA Corp. (GA),NIS,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
103334,Newkirk Realty Trust Inc,NKT,FINANCE,REAL ESTATE & REITS
103340,NTL Inc,NTLDQ,COMMUNICATIONS,""
103349,Neiman Marcus Group Class A,NMGA,CONSUMER DISCRETIONARY,RETAIL - GENERAL
103350,Neiman-Marcus Group Class B,NMGB,CONSUMER DISCRETIONARY,RETAIL - GENERAL
103352,Newmil Bancorp Inc,NMIL,FINANCE,BANKS & THRIFTS
103354,Niagara Mohawk Holdings Inc,NMK,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
103359,Numerical Technologies Inc,NMTC,INFORMATION TECHNOLOGY,SOFTWARE
103360,Novametrix Medical Systems Inc,NMTX,HEALTH CARE,HEALTH CARE SUPPLIES
103362,Netnation Communications Inc,NNCI,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103373,Newport News Shipbuilding Inc,NNS,INDUSTRIALS,AEROSPACE & DEFENSE
103380,Noga Electro-Mechanical Industries Inc,NOGAQ,INDUSTRIALS,CONSTRUCTION & ENGINEERING
103382,Noland Co,NOLD,INDUSTRIALS,DISTRIBUTORS
103388,NPC International Inc. Class A,NPCI,CONSUMER DISCRETIONARY,RESTAURANTS
103396,Enpath Medical Inc,NPTH,HEALTH CARE,HEALTH CARE SUPPLIES
103398,NPTest Holding Corp,NPTT,INFORMATION TECHNOLOGY,SEMICONDUCTORS
103410,Northern Empire Bancshares,NREB,FINANCE,BANKS & THRIFTS
103414,New River Pharmaceuticals Inc,NRPH,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
103415,Norstan Inc,NRRD,COMMUNICATIONS,""
103426,NetScreen Technologies Inc,NSCN,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
103429,Nassda Corp,NSDA,INFORMATION TECHNOLOGY,SEMICONDUCTORS
103430,NSD BanCorp. Inc,NSDB,FINANCE,BANKS & THRIFTS
103437,National Service Industries Inc,NSI,INDUSTRIALS,CONGLOMERATES
103439,NETsilicon Inc,NSIL,INFORMATION TECHNOLOGY,SEMICONDUCTORS
103440,New Skies Satellites N.V,NSK,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103441,NS&L BanCorp. Inc,NSLB,FINANCE,BANKS & THRIFTS
103446,nSTOR Technology Inc,NSO,INFORMATION TECHNOLOGY,SOFTWARE
103449,Netspeak Corp,NSPK,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103450,INSpire Insurance Solutions Inc,NSPRQ,FINANCE,INSURANCE
103452,NS Group,NSS,ENERGY,ENERGY EQUIPMENT & SERVICES
103455,National Equipment Services Inc,NSV,INDUSTRIALS,DISTRIBUTORS
103457,Netcreations Inc,NTCR,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103458,Ventura Motion Picture Group Ltd,NTCS,CONSUMER DISCRETIONARY,ENTERTAINMENT
103463,Net Genesis Corp,NTGX,INFORMATION TECHNOLOGY,SOFTWARE
103470,Netia Holdings SA Sponsored ADR,NTIAQ,COMMUNICATIONS,""
103471,NetIQ Corp,NTIQ,INFORMATION TECHNOLOGY,SOFTWARE
103474,NTL Inc. (New),NTLI,CONSUMER DISCRETIONARY,BROADCASTING
103482,Net2Phone Inc,NTOP,COMMUNICATIONS,""
103484,Netopia Inc,NTPA,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103486,Netradio Corp,PLRX,CONSUMER DISCRETIONARY,ENTERTAINMENT
103487,NEUTRAL POSTURE ERGONOMICS INC,NTRL,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
103488,Nitro Petroleum Inc,NTRO,MATERIALS,MATERIALS
103489,NetRatings Inc,NTRT,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103490,NetSolve Inc,NTSL,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103491,NetSmart Technologies Inc,NTST,INFORMATION TECHNOLOGY,SOFTWARE
103493,N2H2 Inc,NTWO,INFORMATION TECHNOLOGY,SOFTWARE
103496,New Focus Inc,NUFO,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103497,NUI Corp. (New),NUI,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - MULTILINE
103501,New Valley Corp,NVAL,FINANCE,GENERAL FINANCE
103504,Novadigm Inc,NVDM,INFORMATION TECHNOLOGY,SOFTWARE
103507,National Vision Inc,NVI,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
103510,Novelis Inc,NVL,MATERIALS,INDUSTRIAL METALS & MATERIALS
103511,Novel Denim Holdings Ltd,NVLD,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
103513,Novo Networks Inc,NVNW,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103526,Nuveen Insured Florida Tax-Free Advantage Municipal Fund,NWF,FINANCE,GENERAL FINANCE
103531,NWH Inc,NWIR,HEALTH CARE,HEALTH CARE SERVICES
103532,Network Commerce Inc,NWKC,CONSUMER DISCRETIONARY,CONSUMER SERVICES
103533,New Tel Ltd. ADR,NWLLQ,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103540,Newpower Holdings Inc,NWPWQ,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - MULTILINE
103543,Network Six Inc,NWSS,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103551,NewAx Inc,NWXJ,INDUSTRIALS,DISTRIBUTORS
103553,NextCard Inc,NXCDQ,FINANCE,GENERAL FINANCE
103557,New Plan Excel Realty Trust Inc. 8 1/2% Cumul Convertible Preferred Stock A,NXLPRA,FINANCE,REAL ESTATE & REITS
103558,New Plan Excel Realty Trust Inc,NXL,FINANCE,REAL ESTATE & REITS
103571,Nextel Partners Inc Class A,NXTP,COMMUNICATIONS,""
103572,Next Level Communications Inc,NXTV,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103585,Oak Technology Inc,OAKT,INFORMATION TECHNOLOGY,SEMICONDUCTORS
103586,OAO Technology Solutions Inc,OAOT,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103588,Quaker Oats,OAT,CONSUMER STAPLES,FOOD PRODUCTS
103589,Wild Oats Markets Inc,OATS,CONSUMER STAPLES,RETAIL - FOOD & DRUG
103590,OBSIDIAN ENTERPRISES INC NEW,OBDE,CONSUMER DISCRETIONARY,AUTOMOBILES & PARTS
103593,Obie Media Corp,OBIE,CONSUMER DISCRETIONARY,ADVERTISING
103596,OCA Inc,OCAI,HEALTH CARE,HEALTH CARE SERVICES
103597,Ohio Casualty Corp,OCAS,FINANCE,INSURANCE
103604,Bridge Street Financial Inc,OCNB,FINANCE,BANKS & THRIFTS
103608,Owens-Corning,OWENQ,INDUSTRIALS,CONSTRUCTION & ENGINEERING
103611,Odwalla Inc,ODWA,CONSUMER STAPLES,BEVERAGES
103619,Ocean Energy Inc. (New),OEI,ENERGY,ENERGY PRODUCERS
103634,Organic Inc,OGNC,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103637,Oxford Glycosciences PLC,OGSIY,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
103640,Oriole Homes Corp. Class B,OHCB,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
103641,Oriole Homes Corp. Class A,OHCA,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
103644,Oxford Health Plans Inc,OHP,HEALTH CARE,HEALTH CARE SERVICES
103651,Old Kent Financial Corp,OK,FINANCE,BANKS & THRIFTS
103656,Oralabs Holding Corp. (New),OLAB,CONSUMER STAPLES,PERSONAL PRODUCTS
103660,Oilgear Company,OLGR,INDUSTRIALS,MACHINERY
103666,Open Market Inc,OMKT,INFORMATION TECHNOLOGY,SOFTWARE
103667,OMI Corp (New),OMM,ENERGY,ENERGY PRODUCERS
103671,Oppenheimer Multi-Sector Income Trust,OMS,FINANCE,GENERAL FINANCE
103677,On Command Corp,ONCO,CONSUMER DISCRETIONARY,BROADCASTING
103678,On Command Corporation Warrants Series A 10/8/2003,ONCOWTA,CONSUMER DISCRETIONARY,ENTERTAINMENT
103679,Ontrack Data International Inc,ONDI,INFORMATION TECHNOLOGY,SOFTWARE
103686,Oneida Ltd,ONEI,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
103688,OneSource Information Services Inc,ONES,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103691,ONI Systems Corp,ONIS,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103692,One Price Clothing Stores Inc,ONPR,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
103693,Onspan Networking Inc,ONSP,"",""
103694,On-Site Sourcing Inc,ONSS,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
103695,On Technology Corp,ONTC,INFORMATION TECHNOLOGY,SOFTWARE
103696,Ontro Inc,ONTR,MATERIALS,PAPER & PACKAGING
103699,Onyx Corporation,ONXC,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103700,Onyx Software Corp (New),ONXS,INFORMATION TECHNOLOGY,SOFTWARE
103701,Onyx Acceptance Corp,ONYX,FINANCE,GENERAL FINANCE
103702,OEC Compression Corp,OOC,ENERGY,ENERGY EQUIPMENT & SERVICES
103704,mmO2 plc,OOM,COMMUNICATIONS,""
103707,Official Payments Corp,OPAY,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103708,QC Optics Inc,OPC,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
103710,Orapharma Inc,OPHM,HEALTH CARE,PHARMACEUTICALS
103715,Opticare Health Systems Inc,OPT,HEALTH CARE,HEALTH CARE SUPPLIES
103716,Optika Inc,OPTK,INFORMATION TECHNOLOGY,SOFTWARE
103718,Option Care Inc,OPTN,HEALTH CARE,HEALTH CARE SERVICES
103721,Opta Food Ingredients Inc,OPTS,CONSUMER STAPLES,FOOD PRODUCTS
103723,Artemis International Solutions Corp,AMSI,INFORMATION TECHNOLOGY,SOFTWARE
103724,OrthAlliance Inc.  Class A,ORAL,HEALTH CARE,HEALTH CARE SERVICES
103725,Orbitz Inc,ORBZ,CONSUMER DISCRETIONARY,HOTELS & TRAVEL
103727,Opinion Research Corp,ORCI,CONSUMER DISCRETIONARY,ADVERTISING
103729,Organogenesis Inc,ORG,MUTUAL FUND,BIOTECHNOLOGY & LIFE SCIENCES
103733,Oroamerica Inc,OROA,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
103735,Orphan Medical Inc,ORPH,HEALTH CARE,PHARMACEUTICALS
103736,Ortec International Inc,ORTC,"",""
103740,Oregon Steel Mills,OS,MATERIALS,INDUSTRIAL METALS & MATERIALS
103741,OSCA Inc,OSCA,ENERGY,ENERGY EQUIPMENT & SERVICES
103746,Objectsoft Corp,OSFT,CONSUMER DISCRETIONARY,RETAIL - GENERAL
103747,Oshmans Sporting Goods Inc,OSH,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
103748,OSI Restaurant Partners Inc,OSI,CONSUMER DISCRETIONARY,RESTAURANTS
103750,Osiris Corporation,OSRS,INDUSTRIALS,MACHINERY
103755,Ostex International Inc,OSTX,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
103759,ORATEC Interventions Inc,OTEC,HEALTH CARE,HEALTH CARE SUPPLIES
103760,Oxford Tax Exempt Fund II LP,OTF,FINANCE,GENERAL FINANCE
103761,Oregon Trail Financial Corp,OTFC,FINANCE,BANKS & THRIFTS
103763,OTG Software Inc,OTGS,INFORMATION TECHNOLOGY,SOFTWARE
103769,ONETRAVEL HOLDINGS INC. (NEW) 12/23/2014 Non-Confidential,OTVLQ,CONSUMER DISCRETIONARY,CONSUMER SERVICES
103770,O2Wireless Solutions Inc,OTWO,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103771,Omni Usa Inc,OUSC,"",""
103772,Outlook Group Corp,OUTL,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
103775,Overture Services Inc,OVER,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103777,Overnite Corp,OVNT,TRANSPORTS,TRUCKING
103781,Owosso Corp,OWOS,INDUSTRIALS,MACHINERY
103782,Omega Worldwide Inc,OWWI,FINANCE,GENERAL FINANCE
103783,Oxford Immunotec Global PLC,OXFD,HEALTH CARE,HEALTH CARE SUPPLIES
103797,Palm Inc,PALM,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
103799,Panchos Mexican Buffet Inc,PAMX,CONSUMER DISCRETIONARY,RESTAURANTS
103800,Asia Pulp & Paper Ltd. Sponsored ADR,PAP,MATERIALS,PAPER & PACKAGING
103803,Pacific Aerospace & Electronics Inc Common S,PARO,"",""
103808,PASW Inc,PASW,"",""
103814,PanAmerican Beverages Class A,PB,CONSUMER STAPLES,BEVERAGES
103815,SAL Trust Pref Fund I,PBA,FINANCE,GENERAL FINANCE
103819,Paris Corp,PBFI,MATERIALS,PAPER & PACKAGING
103821,Patriot Bank Corp,PBIX,FINANCE,BANKS & THRIFTS
103822,Peoples Bancshares Inc,PBKB,FINANCE,BANKS & THRIFTS
103824,PFS Bancorp Inc,PBNC,FINANCE,BANKS & THRIFTS
103825,PBOC Holdings Inc,PBOC,FINANCE,BANKS & THRIFTS
103827,Packard Bioscience Co,PBSC,INDUSTRIALS,ELECTRICAL EQUIPMENT
103831,Play By Play Toys & Novelties Inc,PBYPQ,CONSUMER DISCRETIONARY,LEISURE GOODS
103833,PrimaCom AG,PCAGY,CONSUMER DISCRETIONARY,BROADCASTING
103839,Pacific Crest Capital Inc,PCCI,FINANCE,BANKS & THRIFTS
103840,Planetcad Inc,PCD,"",""
103852,Pinnacle Systems Inc,PCLE,CONSUMER DISCRETIONARY,LEISURE GOODS
103854,Public Company Management Corp,PCMC,"",""
103855,Pameco Corp Del Class A,PCN.A1,"",""
103861,Perini Corp. $2.125 Convertible Exch Preferred Depositary Shares,TPCPRA,INDUSTRIALS,CONSTRUCTION & ENGINEERING
103862,Powercerv Corp,PCRV,INFORMATION TECHNOLOGY,SOFTWARE
103864,Airgate PCS Inc,PCSA,COMMUNICATIONS,""
103867,PictureTel Corp,PCTL,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103869,Party City Corp,PCTY,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
103871,Putnam High Income Opportunities Trust,PCV,FINANCE,GENERAL FINANCE
103872,Phelps Dodge Crp 6.75% CV Preferred,PD+A1,"",""
103873,Phelps Dodge Corp,PD,MATERIALS,MINING
103878,John Hancock Patriot Premium Dividend Fund I,PDF,FINANCE,GENERAL FINANCE
103879,Placer Dome Inc,PDG,MATERIALS,MINING
103880,PIMCO Dynamic Income Fund,PDI,MUTUAL FUND,GENERAL FINANCE
103883,Pendaries Petroleum Ltd,PDR,ENERGY,ENERGY PRODUCERS
103888,Powerdsine Ltd Ordinary,PDSN,INFORMATION TECHNOLOGY,SEMICONDUCTORS
103892,Paradyne Networks Inc. (New),PDYN,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103895,PEC Solutions Inc,PECS,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
103898,Blackrock S&P 500 Protected Equity Fund Inc,PEFX,FINANCE,GENERAL FINANCE
103908,Pegasus Solutions Inc,PEGS,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
103914,Prima Energy Corp,PENG,ENERGY,ENERGY PRODUCERS
103916,Perle Systems Ltd. (Ontario),PERL,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103919,PETCO Animal Supplies Inc (New),PETC,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
103927,Peoples Financial Corp. (OH),PFFC,FINANCE,BANKS & THRIFTS
103928,Provident Financial Group Inc,PFGI,FINANCE,BANKS & THRIFTS
103931,Progress Financial Corp,PFNC,FINANCE,BANKS & THRIFTS
103934,Premier Farnell plc $1.35 Convertible Preference Shares ADR,PFPPR,INDUSTRIALS,DISTRIBUTORS
103935,PennFed Financial Services Inc,PFSB,FINANCE,BANKS & THRIFTS
103936,Pocahontas Bancorp Inc,PFSL,FINANCE,BANKS & THRIFTS
103944,Paradigm Geophysical Ltd,PGEO,ENERGY,ENERGY EQUIPMENT & SERVICES
103945,Pacific Gateway Exchange Inc,PGEX,"",""
103947,Peoples Energy Co,PGL,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - GAS
103951,Petroleum Geo-Services ASA,PGOGY,ENERGY,ENERGY EQUIPMENT & SERVICES
103955,Pegasus Wireless Corp,PGSW,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
103959,Patriot Energy Corp,PGYC,ENERGY,ENERGY EQUIPMENT & SERVICES
103961,Priority Healthcare Corp. Class B,PHCC,CONSUMER STAPLES,RETAIL - FOOD & DRUG
103966,Pittsburgh Home Financial Corp,PHFC,FINANCE,BANKS & THRIFTS
103969,Philips International Realty Corp,PHIR,FINANCE,REAL ESTATE & REITS
103976,Photo Control Corp,PHOC,"",""
103978,Pacificare Health Systems Inc,PHS,HEALTH CARE,HEALTH CARE SERVICES
103979,PHSB Financial Corp,PHSB,FINANCE,BANKS & THRIFTS
103980,Photon Technology International Inc. New,PHTO,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
103981,PhotoWorks Inc,PHTW,CONSUMER DISCRETIONARY,CONSUMER SERVICES
103985,Physiometrix Inc,PHYX,HEALTH CARE,HEALTH CARE SUPPLIES
103986,Professionals Group Inc,PICM,FINANCE,INSURANCE
103989,Water Pik Technologies Inc,PIK,CONSUMER STAPLES,PERSONAL PRODUCTS
103997,Pixar Inc,PIXR,CONSUMER DISCRETIONARY,ENTERTAINMENT
103998,Pixtech Inc,PIXTQ,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
103999,PJ America Inc,PJAM,CONSUMER DISCRETIONARY,RESTAURANTS
104004,Pakistan Investment Fund Inc,PKF,FINANCE,GENERAL FINANCE
104007,Primus Knowledge Solutions Inc,PKSI,INFORMATION TECHNOLOGY,SOFTWARE
104008,PetroKazakhstan Ltd,PKZ,ENERGY,ENERGY EQUIPMENT & SERVICES
104029,Pirce Legacy Corp,PLRE,FINANCE,REAL ESTATE & REITS
104032,Planetrx Com Inc,PLRX,"",""
104033,Placer Sierra Bancshares,PLSB,FINANCE,BANKS & THRIFTS
104035,Pulaski BanCorp. Inc,PLSK,FINANCE,BANKS & THRIFTS
104038,Plumtree Software Inc,PLUM,INFORMATION TECHNOLOGY,SOFTWARE
104057,Putnam Tax-Free Health Care Fund,PMH,HEALTH CARE,""
104062,Purina Mills Inc (New),PMIL,CONSUMER STAPLES,FOOD PRODUCTS
104065,Putnam New York Investment Grade Municipal Trust,PMN,FINANCE,GENERAL FINANCE
104066,Phar Mor Inc,PMOR,CONSUMER STAPLES,RETAIL - FOOD & DRUG
104067,Prime Retail Inc. 8.50% Conv. Preferred Series B,PMREPRB,FINANCE,REAL ESTATE & REITS
104068,PMR Corp,PMRP,HEALTH CARE,HEALTH CARE SERVICES
104069,PawnMart Inc,PMRT,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
104070,Prime Medical Services Inc,PMSI,HEALTH CARE,HEALTH CARE SERVICES
104072,Pemstar Inc,PMTR,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
104075,Pennaco Energy Inc,PN,ENERGY,ENERGY PRODUCERS
104090,Penn Engineering and Manufacturing Corp Non-Voting Shares,PNN,INDUSTRIALS,ELECTRICAL EQUIPMENT
104091,Penn Engineering and Manufacturing Corp Class A,PNNA,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
104094,PANACO Inc,PNOIQ,ENERGY,ENERGY PRODUCERS
104095,Pan Pacific Retail Properties Inc,PNP,FINANCE,REAL ESTATE & REITS
104097,Pentastar Communications Inc,PNTA,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
104098,Pointe Financial Corp,PNTE,FINANCE,BANKS & THRIFTS
104099,Petromet Resources Ltd Ordinary,PNTGF,ENERGY,ENERGY PRODUCERS
104101,Pontotoc Production Inc,PNTU,ENERGY,ENERGY PRODUCERS
104105,Pacific Northwest BanCorp,PNWB,FINANCE,BANKS & THRIFTS
104108,P&O Princess Cruises plc ADR,POC,CONSUMER DISCRETIONARY,CONSUMER SERVICES
104110,Patina Oil & Gas Corp,POG,ENERGY,ENERGY PRODUCERS
104116,Planet Polymer Technologies Inc,POLY,"",""
104119,Pioneer Companies Inc,PONR,MATERIALS,CHEMICALS
104123,Premium Standard Farms Inc,PORK,CONSUMER STAPLES,FOOD PRODUCTS
104124,Port Financial Corp,PORT,FINANCE,BANKS & THRIFTS
104125,Prosoft Learning Corp,POSOQ,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
104127,Provant Inc,POVT,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
